0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,label
1678.5,258.6690467596054,0.18803418803418803,0.6520979020979021,0.3152407008297568,0.8990358864488485,22.0,34.450610432852386,58.71636569668002,0.0,179.0,79.52108768035517,28.887316945019148,8.0,255.0,172.42064372918978,32.451236806704856,41.0,246.0,90.99577301999547,0.9741145403525492,0.9709840242038729,0.9224537702181678,0.0027618408203125,0.003265380859375,0.0016632080078125,0.0023651123046875,0.0031585693359375,0.002655029296875,0.0014801025390625,0.00262451171875,0.9749755859375,0.0050506591796875,0
1686.0,259.7401143312454,0.21551724137931033,0.5813793103448276,0.3140431895534109,0.9028112449799197,25.0,34.75124378109453,58.357024611949655,0.0,179.0,79.37037037037037,28.60740385763204,11.0,230.0,147.42564953012715,27.55271594254976,39.0,218.0,64.30191440792173,0.9744773596610639,0.9709485496625446,0.9253427457741098,0.0029754638671875,0.0029449462890625,0.001861572265625,0.0021209716796875,0.0030670166015625,0.003021240234375,0.00115966796875,0.002471923828125,0.975067138671875,0.00531005859375,0
1202.0,236.9116871356964,1.6808510638297873,0.32372744411527066,0.26911714118485836,0.6361471288700714,79.0,112.36529680365297,1.7220606250159345,109.0,117.0,72.00380517503805,1.6452923882133974,67.0,77.0,229.22602739726028,3.657717374946784,217.0,237.0,46.742269559784695,0.9887565693658743,0.9798214559397497,0.9628845309148834,0.0020904541015625,0.0020294189453125,0.00091552734375,0.0013275146484375,0.0010223388671875,0.001739501953125,0.0010528564453125,0.0021514892578125,0.98297119140625,0.00469970703125,0
752.5,175.01219260692596,0.2564102564102564,0.4823717948717949,0.30873065666512756,0.8765288293535236,20.0,64.40239520958085,75.77455369894928,0.0,179.0,59.51377245508982,26.508988230901373,3.0,203.0,184.99520958083832,31.0170125394475,44.0,255.0,70.94396798507132,0.9877071420689232,0.9863126048931709,0.8954748968550996,0.0016021728515625,0.002044677734375,0.00067138671875,0.000885009765625,0.0007171630859375,0.0008392333984375,0.0008544921875,0.0013275146484375,0.988555908203125,0.00250244140625,0
1744.5,227.2964631319046,0.9830508474576272,0.5097895967270601,0.4243219341613454,0.846228474411836,58.0,111.86262844780963,1.371325687237683,109.0,115.0,71.52298539751217,2.1718082977329125,65.0,77.0,238.31638723634396,4.072750632006965,224.0,251.0,60.076092548539094,0.9785078144318229,0.9713085651110975,0.9692650172701223,0.0038909912109375,0.003173828125,0.001495361328125,0.0015411376953125,0.000885009765625,0.0016937255859375,0.001434326171875,0.003204345703125,0.97589111328125,0.0067901611328125,0
1710.0,219.0538226366043,1.0172413793103448,0.49970777323202803,0.4478208415955512,0.8595124403116361,59.0,112.12368856985091,1.14933869549859,109.0,115.0,71.6327995582551,1.857248355950746,66.0,78.0,214.74378796245168,3.7823967882281844,202.0,226.0,46.53205019303482,0.9793418066647263,0.9719120305363255,0.9700184231365766,0.00341796875,0.00341796875,0.001251220703125,0.0012969970703125,0.001190185546875,0.0015106201171875,0.0013427734375,0.0030975341796875,0.97662353515625,0.0068511962890625,0
763.0,178.22539567947388,0.3684210526315789,0.35855263157894735,0.30185281258102775,0.8739977090492554,28.0,68.0414691943128,75.41274695652368,0.0,179.0,60.99407582938389,25.859146593314602,14.0,218.0,159.8009478672986,27.990489228543442,37.0,239.0,61.012070037166154,0.9876050522771583,0.9860260460458958,0.8796681127056759,0.0015716552734375,0.0020294189453125,0.00079345703125,0.0006256103515625,0.00079345703125,0.0008697509765625,0.0006866455078125,0.0015411376953125,0.9884796142578125,0.0026092529296875,0
754.5,178.46803629398346,0.4,0.3353333333333333,0.2976790136428182,0.8707443739180611,30.0,68.22874251497007,75.81434391149281,0.0,179.0,60.16047904191617,25.68586124765903,13.0,193.0,127.72694610778443,22.45484474117755,31.0,181.0,39.150831891580815,0.9878146130790323,0.9861487636540818,0.8782483067250727,0.001708984375,0.0019683837890625,0.0006561279296875,0.0006561279296875,0.0006866455078125,0.0009918212890625,0.0006561279296875,0.0013580322265625,0.9885711669921875,0.00274658203125,0
1348.0,256.2253956794739,1.9565217391304348,0.32560386473429953,0.2580212122227257,0.6515224746254229,90.0,112.32697547683924,1.6734527139344677,109.0,116.0,72.4550408719346,1.8817263903497632,67.0,78.0,229.13283378746593,4.201263061949066,216.0,239.0,51.325066801230264,0.9871358447641958,0.9774491673138049,0.9633912840727641,0.00238037109375,0.002288818359375,0.000823974609375,0.001495361328125,0.001373291015625,0.0019378662109375,0.001251220703125,0.0023040771484375,0.9809417724609375,0.0052032470703125,0
859.5,182.5269113779068,0.1951219512195122,0.6551067073170732,0.3241917323440288,0.8953125,16.0,57.599788806758184,74.33129783164425,0.0,179.0,62.98732840549103,26.380367887192907,2.0,247.0,183.389651531151,29.816992288439042,32.0,247.0,74.20585912469713,0.986067223220909,0.9845024663389704,0.8996013503947414,0.001708984375,0.00213623046875,0.0008392333984375,0.0009918212890625,0.000946044921875,0.0009613037109375,0.0010223388671875,0.0013275146484375,0.987030029296875,0.0030364990234375,0
